Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1079.223	-1687.545	608.3218	1.476717	2.320292	1.015105
6	-1083.287	-1691.04	607.7535	1.523962	3.95727	0.8400943
12	-1085.402	-1693.783	608.3814	1.531362	2.314006	0.8986897
18	-1073.32	-1681.715	608.3944	1.454607	2.017739	1.124252
24	-1075.972	-1683.943	607.9701	1.61232	3.030337	0.8930114
30	-1083.237	-1691.29	608.0528	1.61232	3.030337	0.791124
36	-1082.41	-1690.616	608.2053	1.580436	2.778576	0.7761903
42	-1087.573	-1695.948	608.3745	1.646309	2.246149	0.8117684
48	-1090.212	-1698.376	608.1639	1.517587	2.281716	1.143109
54	-1097.803	-1705.876	608.0725	1.46147	2.196121	1.306737
60	-1099.41	-1707.581	608.1713	1.46147	2.361901	1.149226
66	-1101.471	-1709.899	608.4285	1.573687	2.066557	0.9486353
72	-1091.828	-1699.687	607.859	1.62083	3.757619	0.6280821
78	-1095.431	-1703.556	608.1253	1.701938	2.814398	0.6845963
84	-1089.268	-1697.389	608.1206	1.712631	2.807762	0.6790022
90	-1085.717	-1693.802	608.0846	1.752321	2.700519	0.753861
96	-1087.095	-1694.767	607.6723	1.647771	4.05529	0.7364435
102	-1091.951	-1698.454	606.5035	0.8397598	1.820314	2.913039
108	-1099.639	-1706.838	607.199	1.061686	3.052604	1.936165
114	-1091.868	-1699.736	607.8683	1.637238	3.30013	0.8545465
120	-1078.454	-1686.277	607.8229	1.553163	3.542563	0.8973773
126	-1068.694	-1676.501	607.8071	1.454077	3.38198	1.076005
132	-1063.047	-1670.998	607.9515	1.458319	3.190783	1.005569
138	-1077.536	-1685.5	607.9636	1.447774	3.190783	1.004012
144	-1076.878	-1684.237	607.359	1.63405	4.760375	0.8781232
150	-1082.739	-1689.863	607.1241	1.406931	4.305563	1.41788
156	-1074.376	-1681.776	607.4002	1.187538	4.129667	1.41788
162	-1055.999	-1664.097	608.0979	1.202764	2.059312	1.545515
168	-1076.954	-1685.053	608.0989	1.25626	2.145226	1.468505
174	-1089.581	-1696.84	607.2585	1.177998	3.036001	1.821077
180	-1093.134	-1700.888	607.754	1.105808	2.154984	1.821077
186	-1077.689	-1684.973	607.284	0.976883	2.03753	2.262139
192	-1071.864	-1678.806	606.9419	1.025886	2.597065	2.262139
198	-1084.199	-1691.833	607.6347	1.016118	2.626637	1.799073
204	-1079.564	-1686.426	606.8626	0.9475617	2.354834	2.438519
210	-1083.33	-1690.78	607.4507	1.037309	2.354834	2.00063
216	-1069.214	-1677.244	608.0306	1.319781	2.164028	1.464212
222	-1061.978	-1669.719	607.7403	1.22677	3.099071	1.41732
228	-1059.765	-1667.85	608.0846	1.412057	2.063108	1.395327
234	-1080.041	-1688.018	607.9771	1.354154	2.368394	1.395327
240	-1087.273	-1694.925	607.6519	1.285415	2.571552	1.614961
246	-1077.664	-1685.102	607.4381	1.200028	2.615185	1.811562
252	-1080.416	-1687.289	606.8733	1.047981	2.55624	2.304416
258	-1071.327	-1679.239	607.9126	1.161246	2.286261	1.620098
